donor,condition,cell_id,state,x_um,y_um,radial_offset_um,rna_epithelial,rna_stromal,rna_boundary,atac,protein,invariant
D11,C,D11-C-0300,Epithelial-like,1020.56,585.401,-160.124,1.54006,0.09882,0.4562,0.79056,0.56525,0.58032
D11,C,D11-C-0301,Epithelial-like,826.916,624.18,-174.29,1.96369,0.24739,0.51576,0.21564,0.39476,0.83754
D11,C,D11-C-0302,Immune-like,1165.454,240.583,69.72,0.11303,0.1235,1.30016,0.9787,0.82004,1.09163
D11,C,D11-C-0303,Stromal-like,119.781,646.868,218.775,0.0591,1.54998,0.33528,0.57416,0.22309,0.61659
D11,C,D11-C-0304,Stromal-like,1407.02,431.412,86.833,0.45492,1.47267,0.71316,0.77737,0.86845,1.24589
D11,C,D11-C-0305,Epithelial-like,1050.812,618.31,-120.429,1.88892,0.52341,0.95498,0.78837,0.39582,0.9866
D11,C,D11-C-0306,Immune-like,1349.68,579.893,46.342,0.20151,0.02,1.93395,1.15708,0.84443,0.69205
D11,C,D11-C-0307,Stromal-like,280.269,688.925,135.02,0.02,1.59886,0.55697,0.77111,0.45091,0.80318
D11,C,D11-C-0308,Stromal-like,1274.452,282.635,83.939,0.26472,1.54269,0.68899,0.96291,0.77236,0.78226
D11,C,D11-C-0309,Stromal-like,221.81,334.308,169.331,0.25799,1.50039,0.36349,0.29632,0.37471,1.03918
D11,C,D11-C-0310,Stromal-like,568.237,125.637,172.512,0.08048,1.65905,0.4086,0.51879,0.33564,0.46105
D11,C,D11-C-0311,Stromal-like,1373.562,610.199,71.246,0.82516,1.5985,0.85916,0.25946,1.03101,0.61058
D11,C,D11-C-0312,Immune-like,1021.6,448.393,-168.195,0.02,0.32279,0.66138,0.70486,0.55001,1.32697
D11,C,D11-C-0313,Epithelial-like,1132.103,389.977,-68.49,1.95576,0.34178,1.22358,0.84363,0.93079,0.32827
D11,C,D11-C-0314,Epithelial-like,565.259,370.443,-53.632,1.7792,0.20129,0.629,0.96884,0.23151,0.82565
D11,C,D11-C-0315,Stromal-like,1321.888,356.764,62.134,0.56042,2.11257,1.22585,0.79603,0.81184,1.15914
D11,C,D11-C-0316,Stromal-like,823.263,40.645,228.672,0.04593,1.71566,0.50155,0.78869,0.4115,0.70615
D11,C,D11-C-0317,Epithelial-like,724.897,333.388,-86.778,2.0582,0.13467,1.0052,0.87838,0.81962,0.80495
D11,C,D11-C-0318,Stromal-like,1105.507,171.471,117.628,0.03351,1.76029,0.47358,0.65736,0.35625,0.78889
D11,C,D11-C-0319,Stromal-like,1540.768,594.361,177.743,0.09313,1.37852,0.55299,0.51122,0.52966,0.9805
D11,C,D11-C-0320,Stromal-like,520.041,876.182,168.527,0.35728,1.55101,0.84695,0.56383,0.9934,0.674
D11,C,D11-C-0321,Epithelial-like,750.854,669.414,-111.538,1.89757,0.04152,0.48101,0.27116,0.60569,1.30985
D11,C,D11-C-0322,Epithelial-like,632.809,651.558,-85.896,1.65902,0.43289,1.00293,0.78572,0.63595,0.99932
D11,C,D11-C-0323,Stromal-like,528.747,795.011,86.55,0.45795,1.86732,0.48383,0.83198,0.50631,1.15654
D11,C,D11-C-0324,Immune-like,1597.733,586.709,214.511,0.10024,0.20159,1.0962,0.91122,0.54194,1.01688
D11,C,D11-C-0325,Epithelial-like,1009.753,327.358,-70.376,2.11396,0.17058,1.02672,0.70874,0.76153,1.33856
D11,C,D11-C-0326,Immune-like,1262.349,470.084,-18.95,0.10494,0.64045,1.90839,1.17306,1.42915,0.98567
D11,C,D11-C-0327,Epithelial-like,1010.753,548.288,-186.611,2.02602,0.55711,0.4573,0.61183,0.55458,0.33149
D11,C,D11-C-0328,Immune-like,767.796,196.093,56.128,0.02886,0.40246,1.4263,1.06242,1.10437,1.22648
D11,C,D11-C-0329,Epithelial-like,790.114,693.056,-92.977,1.90007,0.02,0.49985,0.38765,0.33524,0.81376
D11,C,D11-C-0330,Stromal-like,1381.898,330.293,112.645,0.05054,1.86043,0.66498,0.61314,0.72149,0.8051
D11,C,D11-C-0331,Stromal-like,1235.328,271.697,73.137,0.10476,1.64288,1.09453,0.71411,0.80191,1.16224
D11,C,D11-C-0332,Epithelial-like,681.305,625.338,-130.275,1.53549,0.3387,0.62107,0.64473,0.40459,0.87561
D11,C,D11-C-0333,Stromal-like,1279.425,278.871,89.327,0.09724,1.39348,0.74411,0.84382,0.29568,0.87973
D11,C,D11-C-0334,Epithelial-like,296.449,420.856,87.444,1.71534,0.33841,0.58396,0.50225,0.70329,1.04461
D11,C,D11-C-0335,Immune-like,664.234,255.959,10.479,0.33517,0.24332,1.77704,1.41383,1.18363,0.85002
D11,C,D11-C-0336,Epithelial-like,641.84,494.833,-161.387,1.38745,0.12894,0.83831,0.80355,0.94282,0.786
D11,C,D11-C-0337,Stromal-like,1150.143,104.862,199.198,0.40931,1.46585,0.54288,0.76013,0.51858,0.9768
D11,C,D11-C-0338,Epithelial-like,1107.184,733.369,3.964,2.01991,0.58175,1.21802,0.77312,0.70146,0.82689
D11,C,D11-C-0339,Immune-like,450.089,860.36,178.26,0.3079,0.02,0.82145,0.67279,0.70726,0.68048
D11,C,D11-C-0340,Stromal-like,1107.713,262.576,26.98,0.14692,1.60912,1.35914,0.90889,0.86572,0.88516
D11,C,D11-C-0341,Epithelial-like,868.397,252.183,-11.755,1.44556,0.19106,0.81409,0.83162,0.29671,0.75315
D11,C,D11-C-0342,Epithelial-like,1025.334,539.152,-180.423,1.74043,0.06608,0.52597,0.72693,0.33138,0.71824
D11,C,D11-C-0343,Stromal-like,1263.434,247.009,106.705,0.10418,2.09999,0.09276,0.02,0.46167,1.14472
D11,C,D11-C-0344,Immune-like,1254.589,418.927,-9.19,0.24556,0.38581,1.41014,1.26273,0.79979,1.16549
D11,C,D11-C-0345,Epithelial-like,915.776,684.53,-101.618,1.50469,0.02394,0.768,0.82117,0.75708,0.59216
D11,C,D11-C-0346,Immune-like,1383.478,486.994,61.33,0.14736,0.2913,1.60499,1.10399,1.08738,1.17277
D11,C,D11-C-0347,Epithelial-like,996.413,696.38,-70.663,1.48067,0.33755,0.75825,0.54622,0.32642,0.99732
D11,C,D11-C-0348,Epithelial-like,971.313,454.914,-200.968,2.17193,0.30858,0.60653,0.71386,1.00463,0.84037
D11,C,D11-C-0349,Epithelial-like,698.283,260.198,-2.712,1.40049,0.18383,1.14074,0.7375,0.82948,1.22997
D11,C,D11-C-0350,Stromal-like,881.672,159.296,94.117,0.29503,1.23974,1.06241,0.81632,0.726,1.12921
D11,C,D11-C-0351,Immune-like,1221.487,666.982,5.747,0.24265,0.54483,1.29639,1.00972,0.96614,0.76284
D11,C,D11-C-0352,Immune-like,420.86,709.709,66.347,0.02,0.34621,1.31098,0.92876,0.53872,0.9151
D11,C,D11-C-0353,Epithelial-like,555.211,504.468,-102.992,1.66578,0.02,1.04645,0.51274,0.82134,1.16085
D11,C,D11-C-0354,Epithelial-like,757.001,530.631,-237.124,1.41975,0.42807,0.68879,0.38892,0.39287,0.99141
D11,C,D11-C-0355,Stromal-like,425.037,192.19,158.843,0.45004,2.2096,0.46046,0.50285,0.4783,0.97957
D11,C,D11-C-0356,Epithelial-like,1052.676,524.554,-165.199,1.62427,0.14523,0.40473,0.25687,0.34527,1.29405
D11,C,D11-C-0357,Epithelial-like,1058.93,266.842,6.174,1.28553,0.22953,1.38594,1.20869,0.99164,1.02225
D11,C,D11-C-0358,Stromal-like,1228.441,231.8,103.816,0.02,1.33074,0.77019,0.63982,0.51731,1.20209
D11,C,D11-C-0359,Stromal-like,1485.12,571.132,135.526,0.55699,1.79526,0.53113,0.46549,0.28398,0.7285
D11,C,D11-C-0360,Stromal-like,1580.298,469.951,197.27,0.49024,1.55406,0.41912,0.41564,0.63833,1.09499
D11,C,D11-C-0361,Epithelial-like,682.844,673.379,-86.879,1.45249,0.75667,1.07556,0.8139,0.91593,0.63728
D11,C,D11-C-0362,Epithelial-like,1392.807,547.682,69.243,1.39458,0.42427,0.72178,0.92442,0.53661,1.16332
D11,C,D11-C-0363,Immune-like,1339.19,582.972,40.17,0.02,0.64183,1.86449,1.2923,1.08503,0.70862
D11,C,D11-C-0364,Stromal-like,1282.873,259.068,106.358,0.02,1.73134,0.96466,0.56061,0.86902,0.80464
D11,C,D11-C-0365,Stromal-like,1135.972,868.483,147.01,0.25285,1.92343,0.59449,0.44403,0.72004,0.72349
D11,C,D11-C-0366,Immune-like,1371.425,464.965,55.788,0.30545,0.02,1.50516,0.97347,1.17507,1.22135
D11,C,D11-C-0367,Epithelial-like,758.516,447.669,-210.431,1.68902,0.18017,0.61675,0.71861,0.34148,0.6015
D11,C,D11-C-0368,Stromal-like,784.122,898.374,138.634,0.17484,1.72102,0.41561,0.23148,0.46623,0.99766
D11,C,D11-C-0369,Stromal-like,966.393,42.024,232.733,0.06996,1.39144,0.69555,0.61706,0.59262,1.35733
D11,C,D11-C-0370,Epithelial-like,555.006,628.495,-62.191,1.60521,0.11135,0.82326,0.52583,0.39247,1.13559
D11,C,D11-C-0371,Epithelial-like,605.562,618.66,-96.968,1.481,0.45074,0.50567,0.63385,0.87777,0.85836
D11,C,D11-C-0372,Epithelial-like,578.015,294.449,2.737,2.01791,0.36643,1.3732,1.06916,0.97069,0.79173
D11,C,D11-C-0373,Epithelial-like,1128.029,585.561,-96.106,1.94117,0.31125,1.12946,0.99778,1.09615,0.54297
D11,C,D11-C-0374,Stromal-like,1291.263,290.351,86.978,0.02,1.31076,0.85693,0.84139,0.63649,0.33127
D11,C,D11-C-0375,Immune-like,1292.257,790.524,134.746,0.30639,0.33116,0.55985,0.40322,0.79673,0.93708
D11,C,D11-C-0376,Stromal-like,1283.201,811.579,148.303,0.33973,1.57407,0.61497,0.44775,0.44676,0.82877
D11,C,D11-C-0377,Immune-like,307.746,534.315,67.433,0.48544,0.57144,1.47406,1.46905,1.14812,1.11453
D11,C,D11-C-0378,Immune-like,561.261,772.634,53.026,0.14579,0.02,1.50178,1.11229,0.95262,0.87043
D11,C,D11-C-0379,Immune-like,1228.135,367.56,0.417,0.26152,0.28556,2.14739,1.32235,1.37724,1.07959
D11,C,D11-C-0380,Immune-like,1147.951,684.818,-20.199,0.34261,0.49931,1.75595,1.08015,1.05693,1.21626
D11,C,D11-C-0381,Stromal-like,571.715,369.113,-56.077,0.10821,1.59066,1.51977,1.16143,1.21838,1.34451
D11,C,D11-C-0382,Epithelial-like,665.42,439.632,-155.409,1.64284,0.35486,0.94129,0.68025,0.56441,1.10103
D11,C,D11-C-0383,Epithelial-like,1029.339,558.805,-170.225,1.68694,0.02,0.29662,0.48597,0.32332,0.81835
D11,C,D11-C-0384,Immune-like,660.177,727.157,-26.075,0.07319,0.15111,1.29254,0.99489,1.00864,0.8774
D11,C,D11-C-0385,Epithelial-like,864.161,614.271,-186.114,1.97037,0.23744,0.02,0.24047,0.11128,0.75767
D11,C,D11-C-0386,Epithelial-like,1082.934,520.648,-144.998,1.47617,0.26256,0.93753,0.69116,0.38854,1.17231
D11,C,D11-C-0387,Epithelial-like,696.516,350.297,-95.27,1.6142,0.49332,0.73612,0.49715,0.54415,0.96118
D11,C,D11-C-0388,Immune-like,862.707,824.5,52.493,0.3545,0.15359,1.51942,1.07705,1.31804,0.63413
D11,C,D11-C-0389,Stromal-like,1492.45,741.688,207.784,0.31265,2.08857,0.2417,0.28519,0.40858,0.39366
D11,C,D11-C-0390,Stromal-like,711.473,158.837,105.174,0.28534,2.06294,0.59046,0.67742,0.48882,0.37465
D11,C,D11-C-0391,Immune-like,385.863,503.605,12.985,0.17452,0.53366,1.94291,1.06028,1.11184,1.09595
D11,C,D11-C-0392,Epithelial-like,432.64,685.267,43.404,2.03971,0.14297,1.17235,0.88251,0.95435,1.18173
D11,C,D11-C-0393,Immune-like,363.955,499.481,28.122,0.02,0.2793,1.82865,1.32066,1.20813,1.31641
D11,C,D11-C-0394,Stromal-like,641.78,146.207,132.31,0.36754,1.64052,0.55002,0.25103,0.24925,0.90334
D11,C,D11-C-0395,Stromal-like,721.109,752.675,-15.446,0.07193,1.88656,1.1441,1.17227,0.68153,0.64363
D11,C,D11-C-0396,Stromal-like,397.877,439.572,14.848,0.2579,1.89599,1.07625,1.14472,0.61005,0.46149
D11,C,D11-C-0397,Epithelial-like,1158.109,637.131,-49.254,1.89627,0.02,0.96369,0.98218,0.72115,1.03084
D11,C,D11-C-0398,Stromal-like,133.531,647.077,209.861,0.02,1.72874,0.31064,0.45075,0.37351,1.03234
D11,C,D11-C-0399,Immune-like,471.328,527.303,-44.891,0.08409,0.11929,1.79935,1.3627,1.28631,0.52336
D11,C,D11-C-0400,Epithelial-like,1050.915,634.077,-107.979,1.70637,0.15359,0.35494,0.51368,0.02,0.74055
D11,C,D11-C-0401,Epithelial-like,947.881,559.249,-217.669,1.86731,0.48202,0.45579,0.40303,0.92546,0.93529
D11,C,D11-C-0402,Stromal-like,1523.978,672.378,192.141,0.0502,2.04927,0.59698,0.87666,0.5951,0.8995
D11,C,D11-C-0403,Epithelial-like,736.032,677.246,-99.541,1.89786,0.35183,1.17454,0.97938,0.74276,0.92543
D11,C,D11-C-0404,Immune-like,1566.6,509.628,185.822,0.11318,0.02,0.91063,0.84365,0.80956,0.89136
D11,C,D11-C-0405,Stromal-like,897.969,782.979,6.938,0.23234,1.74919,1.13195,1.0659,1.02586,1.08123
D11,C,D11-C-0406,Epithelial-like,496.677,585.972,-48.06,2.03139,0.38104,1.23208,1.13953,0.84116,0.95271
D11,C,D11-C-0407,Immune-like,1233.863,370.301,2.129,0.39036,0.53638,1.20213,0.81627,0.82591,0.36364
D11,C,D11-C-0408,Epithelial-like,1254.106,646.354,12.205,1.50062,0.42301,1.26503,1.07622,0.88937,1.34575
D11,C,D11-C-0409,Stromal-like,1595.278,580.404,211.696,0.21053,1.41161,0.328,0.41556,0.49124,0.23525
D11,C,D11-C-0410,Immune-like,271.623,477.065,92.912,0.16984,0.1996,1.09218,0.64271,0.79702,0.68712
D11,C,D11-C-0411,Stromal-like,1450.429,563.961,110.799,0.0603,2.03108,1.01344,0.46304,0.8438,0.94333
D11,C,D11-C-0412,Immune-like,428.992,383.633,17.138,0.42739,0.36545,1.86241,1.13371,1.34814,0.78416
D11,C,D11-C-0413,Epithelial-like,380.793,496.194,16.757,1.87087,0.72581,1.29088,0.85702,1.12153,1.33405
D11,C,D11-C-0414,Epithelial-like,880.304,638.023,-158.046,1.4714,0.13699,0.4478,0.2366,0.51171,1.1352
D11,C,D11-C-0415,Stromal-like,739.66,126.944,136.803,0.08843,1.59171,0.43579,0.25224,0.58559,0.62002
D11,C,D11-C-0416,Epithelial-like,1259.646,335.359,38.67,1.71574,0.02,1.01155,0.74611,0.74193,0.94243
D11,C,D11-C-0417,Epithelial-like,890.699,529.52,-269.376,1.94228,0.28872,0.71087,0.47991,0.73289,1.03483
D11,C,D11-C-0418,Epithelial-like,456.45,463.893,-30.4,2.31427,0.06254,1.29237,0.7057,0.90049,0.73642
D11,C,D11-C-0419,Stromal-like,976.405,375.218,-129.062,0.02,1.78075,0.73749,0.76991,0.60289,0.6789
D11,C,D11-C-0420,Epithelial-like,678.151,550.938,-178.435,1.6447,0.31764,0.35931,0.70144,0.08377,0.80185
D11,C,D11-C-0421,Immune-like,1338.425,713.972,101.989,0.28671,0.19253,1.00887,0.59889,0.8603,0.62998
D11,C,D11-C-0422,Immune-like,734.223,751.396,-19.454,0.07519,0.12988,1.69301,1.15998,1.36621,0.94267
D11,C,D11-C-0423,Immune-like,653.095,256.675,12.895,0.12466,0.26299,1.55289,0.92773,1.14202,0.5881
D11,C,D11-C-0424,Stromal-like,227.411,475.411,123.238,0.31037,1.78017,0.63393,0.71745,0.19378,0.77653
D11,C,D11-C-0425,Immune-like,1033.233,82.668,196.56,0.43557,0.02,0.81306,0.68675,0.83248,1.06211
D11,C,D11-C-0426,Stromal-like,1131.333,301.51,0.388,0.26726,1.55016,1.65259,1.07554,1.12072,0.68639
D11,C,D11-C-0427,Stromal-like,1306.182,744.106,105.364,0.16662,1.65374,0.65316,0.65889,0.45651,1.02941
D11,C,D11-C-0428,Immune-like,1032.41,529.191,-178.173,0.02,0.06859,0.69603,0.75584,0.38477,0.85726
D11,C,D11-C-0429,Epithelial-like,940.725,482.986,-235.69,1.366,0.52075,0.456,0.59498,0.15289,1.15621
D11,C,D11-C-0430,Epithelial-like,531.988,427.438,-67.837,1.67896,0.16645,0.76127,0.68725,0.63912,0.98693
D11,C,D11-C-0431,Epithelial-like,1167.367,488.017,-86.195,1.50959,0.51367,0.79895,0.57986,0.56798,1.33712
D11,C,D11-C-0432,Stromal-like,652.477,170.103,104.255,0.2528,1.54679,0.35716,0.31151,0.14231,0.89605
D11,C,D11-C-0433,Stromal-like,249.241,459.292,110.494,0.24056,1.89364,0.86193,0.78532,0.26476,0.75226
D11,C,D11-C-0434,Stromal-like,1255.53,827.867,150.659,0.32811,1.64198,0.41145,0.64323,0.64343,0.68464
D11,C,D11-C-0435,Stromal-like,1162.082,142.008,164.638,0.06151,1.66822,0.37707,0.39323,0.84469,1.05712
D11,C,D11-C-0436,Epithelial-like,555.395,191.041,109.836,1.72669,0.3488,0.48777,0.88514,0.22153,1.41465
D11,C,D11-C-0437,Stromal-like,1147.409,197.725,104.17,0.39272,1.81881,0.58681,0.72446,0.62829,1.19229
D11,C,D11-C-0438,Epithelial-like,851.47,635.053,-162.891,2.22654,0.14748,0.4338,0.62472,0.11523,1.05321
D11,C,D11-C-0439,Immune-like,1180.529,784.092,80.051,0.40105,0.71686,1.31765,0.81623,0.73264,1.42254
D11,C,D11-C-0440,Stromal-like,1211.865,171.065,153.011,0.18107,1.56901,0.43244,0.78141,0.64967,0.82556
D11,C,D11-C-0441,Stromal-like,873.292,811.494,37.978,0.63161,1.80433,1.13821,1.01694,0.81528,0.94046
D11,C,D11-C-0442,Epithelial-like,1104.673,384.921,-79.99,1.42763,0.36725,1.16519,1.02314,0.63728,0.74392
D11,C,D11-C-0443,Stromal-like,1345.566,536.976,35.811,0.48549,1.71935,1.12389,1.03626,0.59432,1.16031
D11,C,D11-C-0444,Stromal-like,220.854,460.133,129.632,0.24927,1.54276,0.7818,0.72982,0.48035,1.37162
D11,C,D11-C-0445,Stromal-like,1434.186,393.549,116.442,0.39598,1.82719,0.69307,0.65683,0.63438,1.05242
D11,C,D11-C-0446,Stromal-like,1186.912,239.655,79.225,0.53874,1.87762,1.32347,0.87781,0.73481,0.37724
D11,C,D11-C-0447,Epithelial-like,663.066,395.984,-122.846,1.54827,0.31935,0.62198,0.43757,0.79717,0.87094
D11,C,D11-C-0448,Epithelial-like,1303.463,434.374,17.261,1.8658,0.45966,0.74547,0.57419,0.78867,1.20716
D11,C,D11-C-0449,Stromal-like,1451.599,572.6,113.149,0.39454,1.39304,0.95024,0.71423,0.93228,0.52175
D11,C,D11-C-0450,Epithelial-like,1003.432,629.519,-133.272,2.09778,0.3911,0.95758,0.69685,0.83178,0.9662
D11,C,D11-C-0451,Stromal-like,1041.892,922.157,181.452,0.25197,1.93307,0.38053,0.32609,0.23518,1.3086
D11,C,D11-C-0452,Epithelial-like,841.343,852.079,83.772,1.7854,0.22189,0.59341,0.68878,0.1843,0.57813
D11,C,D11-C-0453,Stromal-like,1464.455,491.238,116.399,0.50629,1.38665,0.44877,0.70656,0.43643,1.11219
D11,C,D11-C-0454,Epithelial-like,428.137,689.086,48.419,1.39993,0.02,0.81821,0.58241,0.79594,1.30585
D11,C,D11-C-0455,Epithelial-like,1119.757,231.253,61.707,1.72404,0.02964,0.79435,0.24416,0.27901,0.60411
D11,C,D11-C-0456,Stromal-like,726.787,119.552,146.645,0.43229,1.86578,0.83677,0.57581,0.8133,1.09936
D11,C,D11-C-0457,Epithelial-like,1225.613,490.76,-46.803,1.61034,0.44449,1.01632,0.83388,0.47208,0.24555
D11,C,D11-C-0458,Stromal-like,312.833,232.143,179.833,0.10672,1.88355,0.53596,0.60501,0.52322,1.02378
D11,C,D11-C-0459,Stromal-like,1261.064,336.155,38.944,0.02334,1.7863,1.19921,0.62822,0.79954,0.92932
D11,C,D11-C-0460,Stromal-like,771.639,882.581,121.776,0.02,1.87109,0.61257,0.39438,0.4692,1.32428
D11,C,D11-C-0461,Stromal-like,536.184,280.81,32.685,0.03182,1.60116,0.85421,1.0205,0.59041,0.8296
D11,C,D11-C-0462,Epithelial-like,584.828,438.105,-105.846,1.53656,0.2006,0.8929,0.98643,0.97976,0.47912
D11,C,D11-C-0463,Stromal-like,774.989,842.133,75.905,0.14158,1.69489,0.9347,0.50701,0.55884,0.58982
D11,C,D11-C-0464,Immune-like,662.002,740.778,-12.845,0.17746,0.23095,1.5641,0.99461,0.69382,0.84637
D11,C,D11-C-0465,Stromal-like,1445.96,377.687,130.003,0.23511,1.68423,0.48348,0.41183,0.26797,0.92427
D11,C,D11-C-0466,Stromal-like,999.149,182.551,80.869,0.11828,1.7703,0.72276,0.53618,0.54587,0.69388
D11,C,D11-C-0467,Immune-like,1217.154,589.151,-37.923,0.02,0.41436,1.23958,0.84714,1.07756,1.15103
D11,C,D11-C-0468,Epithelial-like,898.367,489.173,-264.286,1.82672,0.3302,0.61657,0.66264,0.50231,1.47734
D11,C,D11-C-0469,Epithelial-like,1391.477,649.669,98.409,1.54583,0.16449,0.47552,0.42982,0.31636,1.01172
D11,C,D11-C-0470,Stromal-like,1478.914,549.067,128.045,0.10453,1.9477,0.83315,0.60511,0.6118,0.9359
D11,C,D11-C-0471,Immune-like,1235.281,419.109,-21.616,0.09508,0.61386,1.76527,1.09592,0.87286,0.97857
D11,C,D11-C-0472,Stromal-like,168.199,683.801,202.034,0.82343,1.85974,0.11536,0.11199,0.2838,0.72335
D11,C,D11-C-0473,Immune-like,675.798,198.105,68.971,0.24768,0.22995,1.63762,1.43967,1.08829,0.93707
D11,C,D11-C-0474,Epithelial-like,603.245,568.099,-123.552,1.9757,0.37239,0.94743,0.64344,0.69638,0.86822
D11,C,D11-C-0475,Immune-like,1137.817,91.291,210.028,0.1745,0.38899,1.16046,1.00007,1.05989,0.8519
D11,C,D11-C-0476,Immune-like,1341.227,646.791,65.629,0.31372,0.02,1.32031,0.97725,1.03803,0.68844
D11,C,D11-C-0477,Stromal-like,607.111,195.798,88.903,0.2819,1.40862,1.01182,0.74359,0.79856,0.84712
D11,C,D11-C-0478,Immune-like,1611.666,597.345,226.047,0.16024,0.48951,1.11234,0.79652,0.77664,0.85067
D11,C,D11-C-0479,Stromal-like,1100.961,909.102,180.007,0.10293,1.67568,0.43697,0.1721,0.32591,1.07617
D11,C,D11-C-0480,Stromal-like,307.296,588.076,77.157,0.1153,1.6549,0.76698,0.58825,0.52499,1.01451
D11,C,D11-C-0481,Epithelial-like,840.171,607.86,-193.592,1.57339,0.46447,0.86196,0.83707,0.65299,0.65599
D11,C,D11-C-0482,Immune-like,663.545,704.647,-49.59,0.31067,0.02,1.06858,0.82584,1.08615,0.21528
D11,C,D11-C-0483,Immune-like,1256.326,661.435,22.212,0.41908,0.08122,1.9042,1.37357,1.36849,1.05891
D11,C,D11-C-0484,Immune-like,433.781,323.988,49.897,0.13242,0.32416,1.55583,1.21443,0.98858,1.02304
D11,C,D11-C-0485,Stromal-like,1255.84,760.439,92.819,0.39806,1.50984,0.82165,0.76539,0.57615,0.84444
D11,C,D11-C-0486,Epithelial-like,335.323,484.277,48.728,1.8294,0.24301,0.88475,1.08778,0.77223,1.07018
D11,C,D11-C-0487,Epithelial-like,288.823,318.496,136.697,1.66195,0.02,0.22065,0.02,0.16194,1.21005
D11,C,D11-C-0488,Immune-like,1283.007,816.08,152.097,0.16315,0.26176,0.54164,0.30432,0.60733,0.817
D11,C,D11-C-0489,Epithelial-like,859.584,719.195,-67.188,1.77516,0.09014,0.73151,0.94913,0.63083,0.69708
D11,C,D11-C-0490,Epithelial-like,1170.308,749.812,44.851,1.62214,0.02,1.34393,0.88699,1.05949,0.44193
D11,C,D11-C-0491,Stromal-like,265.05,318.928,150.703,0.40996,1.74631,0.49145,0.37996,0.64155,1.06566
D11,C,D11-C-0492,Epithelial-like,580.224,754.539,28.711,1.80952,0.42374,1.58233,1.5666,1.13186,1.02933
D11,C,D11-C-0493,Epithelial-like,712.184,543.541,-203.201,1.97326,0.24173,0.59242,0.59069,0.27562,0.8304
D11,C,D11-C-0494,Immune-like,1212.871,371.016,-10.523,0.64173,0.25679,1.32529,1.11333,0.93591,0.72038
D11,C,D11-C-0495,Epithelial-like,980.114,601.386,-168.155,1.12628,0.02,0.72432,0.67252,0.47766,1.35532
D11,C,D11-C-0496,Stromal-like,298.338,240.82,181.146,0.43033,1.58963,0.63148,0.44375,0.1676,1.16456
D11,C,D11-C-0497,Stromal-like,1192.873,118.655,197.911,0.32098,1.66369,0.69323,0.67945,0.84454,1.02476
D11,C,D11-C-0498,Stromal-like,903.079,111.241,149.592,0.7363,1.91282,0.56372,0.42763,0.78928,0.96654
D11,C,D11-C-0499,Immune-like,609.22,321.115,-34.317,0.52949,0.33618,1.58789,1.0926,1.39675,1.15727
D11,C,D11-C-0500,Immune-like,364.406,441.593,36.562,0.02,0.66588,1.45021,1.05076,1.23404,1.15315
D11,C,D11-C-0501,Epithelial-like,386.782,414.417,30.35,1.62905,0.12081,0.5561,0.56604,0.24924,0.76066
D11,C,D11-C-0502,Epithelial-like,837.142,715.079,-71.789,1.93722,0.03438,0.97975,0.88271,0.96065,1.12172
D11,C,D11-C-0503,Epithelial-like,693.998,447.444,-176.663,1.88738,0.02,0.41043,0.2296,0.72447,0.69182
D11,C,D11-C-0504,Stromal-like,659.92,826.632,77.638,0.63621,1.88574,0.91679,0.61852,0.77835,1.06941
D11,C,D11-C-0505,Stromal-like,620.565,292.568,-12.178,0.44777,1.40285,1.46597,1.33526,1.06168,0.63086
D11,C,D11-C-0506,Stromal-like,204.446,388.286,158.288,0.04177,1.76795,0.61915,0.24466,0.07364,0.71003
D11,C,D11-C-0507,Epithelial-like,727.838,209.218,46.891,2.12949,0.45112,1.17842,0.85809,0.83175,0.86134
D11,C,D11-C-0508,Epithelial-like,583.751,700.854,-21.64,1.49956,0.03057,1.45657,0.76058,1.1135,1.16707
D11,C,D11-C-0509,Epithelial-like,1616.946,546.232,221.917,1.80067,0.33354,0.62464,0.6691,0.02,0.76215
D11,C,D11-C-0510,Immune-like,1184.317,651.204,-25.391,0.242,0.40334,1.6195,1.39185,1.19178,1.00948
D11,C,D11-C-0511,Immune-like,1269.07,680.923,41.575,0.26105,0.35448,1.49111,1.24333,1.09336,0.90185
D11,C,D11-C-0512,Stromal-like,1221.223,675.335,11.146,0.55962,1.55769,0.73401,0.6073,0.68358,0.88357
D11,C,D11-C-0513,Stromal-like,164.723,533.503,165.127,0.28497,1.66502,0.66294,0.8492,0.9092,0.17838
D11,C,D11-C-0514,Immune-like,652.223,757.534,7.208,0.02,0.07156,1.33252,1.01666,1.06186,0.77014
D11,C,D11-C-0515,Epithelial-like,824.749,583.1,-220.151,1.27245,0.12766,0.61317,0.82785,0.46581,1.11244
D11,C,D11-C-0516,Stromal-like,547.378,845.137,128.59,0.08163,1.66057,0.97374,0.57224,0.28014,1.41118
D11,C,D11-C-0517,Epithelial-like,921.469,809.754,39.129,1.71279,0.03456,1.23139,0.98972,0.93936,0.35589
D11,C,D11-C-0518,Stromal-like,358.068,640.471,63.117,0.02,1.66921,1.13826,1.05406,0.80737,0.54471
D11,C,D11-C-0519,Immune-like,1022.042,67.164,211.835,0.35199,0.09856,1.18313,1.04324,0.88553,1.60605
D11,C,D11-C-0520,Stromal-like,1304.81,866.441,205.983,0.34496,1.7254,0.65658,0.53951,0.71005,1.30188
D11,C,D11-C-0521,Epithelial-like,667.93,627.634,-122.187,1.93596,0.09832,0.67171,0.43384,0.77455,0.98941
